mean,difference
0.3141804622832405,0.09276610359022364
0.271817471553769,-0.05751521195990583
0.10894851762416652,1.619017844776971e-05
0.17113360170332326,-0.17454595558230612
0.08734025920941813,0.0013569020333763504
0.877657347152337,-0.008138312439710749
0.40464834513225395,-0.1299103271572145
0.1295627467590553,-0.2104556634509598
0.5909263361343235,0.12495026366879358
0.07698477222869894,-0.12285841674903827
0.11307216486609878,-0.08657534318612214
0.8483402724035709,0.03971791167420724
0.7903970260226918,-0.04643587692495321
0.18955049283033784,-0.011952750549193703
0.276033459815851,0.18615415436719085
0.14739036208424577,0.07522719395227448
0.7497126163932112,-0.005326687913650874
0.5913517359860996,0.03398964483902056
0.6791053037521122,-0.3021080055481439
0.7309058071446708,0.15990562464242997
0.27894559393073487,-0.051013173863383776
0.22447094446914412,-0.1307612632414298
0.6467699914811991,-0.05517603762170842
0.9292601280442551,0.07002423863245544
0.17705556749399023,0.048272550088078126
0.24191520894761215,0.14304992129793426
0.06828007959763656,-0.10974177492776613
0.7122107094198988,-0.06604803687919658
0.8995224752298516,0.07287357613871925
0.8307939517009049,-0.14402609119657894
0.36653865648306844,-0.17167214010164267
0.20064399066863092,0.0345655465781218
0.34196814632030287,0.30496441792670803
0.880469006705232,0.03445061526288096
0.11117868282184067,-0.04504522367745514
0.08809982666889796,-0.10804002623717052
0.19583683216861178,0.12221000600439885
0.1851064766737483,0.09827901031427821
0.203116878562985,-0.041784316909674574
0.9506140777797926,0.05649372524647478
0.7069179911753197,0.05182049658708965
0.8679011272354205,0.059713325294510344
0.09717033257518877,-0.15386659998824856
0.49955192682732363,-0.024938991117691656
0.5400821853277054,-0.07815939414561479
0.5158112626404118,0.1758743487061165
0.09915421125339934,-0.1278819597354041
0.6051245117526276,0.1894667912207092
0.7435728140103236,0.11015864758241478
0.4453073436224902,-0.049418390948684165
0.8428259365170039,0.015210960787303551
0.24284207964594146,-0.01596998880992373
0.5757344375456979,0.0298597833326677
0.09972372551889855,-0.1673840006166371
0.48351846628437506,-0.10471120490530994
0.870854439549581,0.07493782483127875
0.9206072983644914,0.08818811128586757
0.19745985821218248,0.0024893215364407972
0.2243873162174208,0.07808211110114716
0.1498984239900218,0.03101587144615381
0.7587718734608593,-0.16151206305295174
0.9211475747465993,0.013854006457309831
0.8963292403098864,0.13436475655971425
0.903924171275035,0.04582799304750662
0.4848731614360102,-0.05452039694609473
0.8613589066783787,0.24943440328443067
0.6933764266619027,0.08497596733747725
0.5567888032521919,0.18969816190523237
0.8720791817753224,-0.02981402853156956
0.20127076372408254,0.053494343457686555
0.6991684025963273,0.0395374668518953
0.4756511841915338,0.049443442563670614
0.8395333662368023,0.03442652518295508
0.7655510378350731,0.03868211755552209
0.9287617421292098,0.026189847020870793
0.3406673907273098,0.01119236926895062
0.16501483041148016,0.06392421758374828
0.13034223787802066,-0.012642547034867502
0.832414637602529,-0.05177293102510572
0.36228850020807224,0.006467571533545657
0.09825148968511714,-0.0812549931086323
0.5245496519074984,0.316668070885767
0.2924338580709839,-0.07695591419097908
0.8782369181353815,-0.026665034922169206
0.6579424057533219,-0.15445186413727718
0.5680841379316118,-0.1602944984135098
0.2494805640469213,0.05978546271527202
0.541334752390223,-0.20428811679395592
0.06361361324680923,-0.09805322230074646
0.18897845461802976,0.09305797248755487
0.37930960319681284,-0.1219665236822105
0.22109486027496295,0.0742048594144431
0.8935573772275278,-0.01130340979817912
0.8201405012697272,-0.0723279309093372
0.44712511618599005,-0.2121458466914355
0.11647156237227206,-0.04195087435518732
0.5631710107066561,-0.04456893306209053
0.5626694599446791,-0.0031816880589451424
0.7572944400163464,-0.0586611752804177
0.08360180558637531,-0.11923333402721581
0.07434191054180321,-0.1365416299089778
0.864681703924824,0.0928244254582905
0.16475702683878382,-0.07187715449427684
0.09005033926807002,-0.033906386163986627
0.26170832020473983,0.05506852472687773
0.5367498889569883,-0.048636814951013685
0.11432536837406455,0.03160113388195632
0.7673998968649907,0.1084302458860481
0.3368663001937333,-0.048412122551071024
0.6323744410760368,0.16604311356686852
0.9247447124893968,0.00882944897323934
0.889746943838308,-0.020739118800739975
0.5564496759020618,-0.050758790285719946
0.5591575435436502,0.07951198650136282
0.8200143620656066,-0.0954741149572268
0.8829917249731358,0.20914589119993388
0.36185857405794963,-0.00792825717661172
0.8412910974169014,0.07598071816449137
0.12317964594988969,-0.04095026529969878
0.36768020723709677,0.24730858275193401
0.5172357401971008,0.27626374199469594
0.09904410989125399,-0.057898142913185985
0.37165352065287827,0.05483494915411469
0.18455648803215724,-0.041629426012406684
0.8662598918451012,0.0757481238391281
0.14998256517862724,0.020571755437363115
0.24096557930470358,0.026841649122255062
0.8441274590702762,0.04727813152708804
0.13740710814932228,-0.07564297516864057
0.626468823885413,0.06307229704755957
0.936752838458518,0.10842427127738741
0.601810795126948,0.0964088083477681
0.27751644223583194,-0.03594317496513416
0.4077622863222432,-0.12647533961747653
0.17980938856975337,0.20213384340556662
0.4964371568502414,-0.15832550395698786
0.7307889264621296,0.04313131209173959
0.38672378391917556,-0.11836457787164034
0.09145686374014293,-0.10484298376429727
0.7762024706932327,-0.006223379307504384
0.811355611583414,0.05211047510469402
0.9187862537282727,0.06129138906360099
0.6503530746725708,0.06795406461308573
0.6627764827318914,0.13360514766135367
0.9145451050089486,0.06938132863972346
0.899399256898145,0.08431978264089468
0.27226157686385055,-0.07455524402315333
0.33989510484399243,-0.04915236338254125
0.8765224860132497,-0.027122249996510805
0.2814958562759496,-0.058189298648052
0.30349376045200727,-0.09488011911444866
0.9243005157425269,0.0913246156601637
0.6269661466189957,0.05416613418037419
0.6122942411796621,0.023746936300669375
0.8223421785482077,0.17039207880662033
0.928228167353452,0.05241184961474088
0.4442502387776939,0.03220691848098589
0.7162489471985185,0.024317776789920198
0.32523460222020584,-0.08321599100560279
0.16406009312821346,0.017817690300006045
0.5626415098313933,-0.07142005669982343
0.42392856773099463,-0.1402527511842815
0.755624019772626,0.05539934569759586
0.8943587224323681,0.007363732782826982
0.6397139055670786,-0.06172616816729526
0.49207876063906275,-0.03852109238459428
0.20216096853440435,0.031594364150870496
0.12101996975755056,-0.011895367749226907
0.8630762579257425,0.029131508313643306
0.6153073167708557,0.02790281293929442
0.8347504357454016,-0.03953106801572759
0.41566330905832705,0.11053015224293589
0.14258634218083815,0.05351674394820127
0.8417764302844338,-0.029712200809611344
0.7624826787928868,-0.02500312347806921
0.8659440634787995,-0.10242121256571646
0.7443508242738699,-0.027797513172536092
0.21270670322474525,0.002511418420010514
0.1939627539518148,-0.07213803899235122
0.18888774971627928,-0.038089683444028355
0.5902437451996978,-0.0442418091458926
0.9096428812423467,0.012356293376111993
0.9230352825079209,0.13323632600979918
0.6086293072311966,-0.07969935520313409
0.1923514697802624,0.0361864157224816
0.2104746250488363,0.01922258698503221
0.1748234850000699,-0.08184792164338439
0.11118590812253411,0.04551580509280076
0.786527736388055,0.013676014348680599
0.09782193446954021,0.03985668410460015
0.36208069065935533,0.02777361352696256
0.39371788042150135,-0.016508588445937722
0.6727873879103957,0.08287588704210491
0.5584382592485628,0.07408491350139801
0.44582213069487964,0.05802204421141455
0.7074120091569882,-0.04707252042045951
0.8914053531304709,-0.00047360026524234655
0.21035471794596103,0.04376483435612494
0.10105445363693304,-0.04234088701858388
0.6456943127531493,0.04179226816071746
0.21462331377182103,-0.08421895578079028
0.41086198334866597,-0.18796858300817348
0.35104500607340294,-0.34352518408122146
0.6698214954775017,0.0010495079838118704
0.2487485273073149,0.06815040377577786
0.8454710734632862,0.05107078805511245
0.7872151291850722,-0.05073806514670143
0.8525770371216992,-0.09660087723365252
0.13876475169673058,-0.17277101130456737
0.3492983193233681,0.13530920168460847
0.14536584784801354,-0.058479013637392704
0.9012056308487635,0.05308252920698742
0.12375708596284818,-0.04331557598957157
0.891376888093059,0.006850074403891515
0.20678656964414155,0.012232714273787276
0.15588680548962824,0.08119685736292351
0.17670216376958953,0.052812352088663334
0.5136985129501282,-0.3182957278915525
0.49171504888646733,-0.02258114986195303
0.8850023069321216,0.03117762373667954
0.9391639791091086,0.10915111743605166
0.9056382425398465,0.1003902450741998
0.3451951887226036,-0.08564439495088044
0.9559754495976119,0.046204162668734616
0.1878225085874797,-0.00013780042719818697
0.19726879102643452,0.09097032154910015
0.42824056565530244,-0.07225215793118589
0.29379199960914437,-0.036223431049045185
0.8061207857682133,-0.0003902262541007895
0.1904670316043955,-0.007980521904734389
0.14279615074008767,-0.015663580306171127
0.9343659303716054,0.0853103443247537
0.2114987884270216,0.11760233130198022
0.6911743231611971,-0.20743549903283043
0.8722065098753243,0.10804057273679368
0.20698227020667598,0.07873997156951043
0.47985928037769787,-0.1379691604970456
0.5381024742368699,-0.061148948620986854
0.6715744315917698,-0.3570032955536432
0.7270123096743915,0.07259137082888556
0.919479927160174,0.04109756298428846
0.15205192958385783,0.033666976194998366
0.46253705476802653,-0.17191790630257003
0.738446253926037,0.007041490853782917
0.2641666427413307,-0.0367655366341903
0.9575696217618936,0.0345573877498615
