time_sec,raw_pulse,standardized_pulse,participant
49.839080459770116,24.9,-1.191190403131675,gs1
49.85057471264368,24.9,-1.191190403131675,gs1
49.86206896551724,24.9,-1.191190403131675,gs1
49.87356321839081,25.2,-1.1440975169170786,gs1
49.88505747126437,25.6,-1.0813070019642834,gs1
49.89655172413793,26.1,-1.0028188582732898,gs1
49.9080459770115,26.6,-0.9243307145822961,gs1
49.91954022988506,27.2,-0.830144942153104,gs1
49.93103448275862,27.6,-0.7673544272003087,gs1
49.94252873563219,28.1,-0.688866283509315,gs1
49.95402298850575,28.6,-0.6103781398183213,gs1
49.96551724137931,29.2,-0.5161923673891292,gs1
49.97701149425287,29.7,-0.4377042236981356,gs1
49.98850574712644,30.3,-0.3435184512689429,gs1
50.0,30.6,-0.29642556505434664,gs1
50.01149425287356,30.9,-0.24933267883975088,gs1
50.02298850574713,30.9,-0.24933267883975088,gs1
50.03448275862069,31.0,-0.23363505010155192,gs1
